label,,text,label,title
良い,2741,『SHADOW／影武者』たしかに画面は綺麗だった。三国志の荊州争奪をモチーフに使っているようで、それっぽい配役のキャラ達が出てくる。でも三国志だと思って観ると期待を裏切られる。仲良し孫呉が好きな人は見ない方が良いかも。,良い,SHADOW／影武者
良い,76,『SinClock』レザボアドッグス級に演出脚本演者がカッコつけてるのが気になるが閉塞感剥き出しの雰囲気はすこぶる良い。前半ムカつきエピソードの羅列でなかなか始まらないが絵画強奪の緊迫感はドキドキが止まらない。9０分の尺も丁度いい。,良い,Sin Clock
良い,8970,『DOCUMENTARY of AKB48～』皆かわいいなァ頑張ってるなァ、くらいの印象しかもてなかったけど、それであってるのかな。映像が綺麗すぎてドキュメンタリーっぽくはなくて、本当にインタビュー形式の何か。,良い,DOCUMENTARY of AKB48 to be continued　10年後、少女たちは今の自分に何を思うのだろう？
良い,1517,映画】ANNA／アナみてた。◎。Bessonがよく撮る強く美しい女の系譜。脇をMillen、Evans、Murphyを固めるという安定の作り、性行為と血飛沫は大人向けだが、見せ方は従前の通りで時系列の行ったり来たりくらいしかない。,良い,ANNA／アナ
良い,2883,"『#WALKINGMAN』マイナスだらけの若者がラップと出会い一歩踏み出す物語は、カリスマラッパーANARCHYの体験と想いが詰め込まれ、彼もまた初メガホンで新たな一歩を踏み出して見せてくれた記念すべき作品☺
顔が良いから❓選ばれ…https://t.co/gKkLlnjCmk",良い,WALKING MAN
良い,687,『17歳の瞳に映る世界』未熟な17歳に社会は厳しい。孤独に負けないように孤立して自分を守ろうとしているよう。会話は少ないけれど心通じる従姉妹が救い。妊娠させたのはきっとアイツか。世の悩める少女へ、監督自身の慈しみを強く感じさせた。,良い,17歳の瞳に映る世界
良い,7898,『SHORT PEACE』火要鎮：映像が綺麗やった感じ～火事で燃えてるトコなんですけどね(´ε｀)　これね　えっ！？終わったの？　ってびっくりするくらい急に終わったよ　まつきっつぁん！！,良い,SHORT PEACE
良い,2100,映画『21世紀の女の子』数えたカットは1927(うち最初2カットはオープニング)。個々の作品カット数も数えたが、全体としてはこのカット数。ラストカットが今作のアプローチを体現したところに落ちていったのに快哉を上げた。#eigamote,良い,21世紀の女の子
良い,8043,『311』シアターセブンの森達也監督特集上映にて。震災15日後の現地。今年の秋、遺族が勝訴した大川小（児童74人死亡）の、泥まみれのランドセルや図工カバンが並ぶ映像に戦慄…僅か８年前のことなのに風化しつつある自分の心を情けなく思う。,良い,311
良い,2800,『THE GUILTY／ギルティ』/電話口の音声だけで真実を追う主人公同様に、想像力を掻き立てられ事件の全貌を推理していくことになる限定的な状況設定と、緊迫感の続く展開に息をのむ。人間の愚かさや脆さ、そして先入観に愕然となった。,良い,THE GUILTY／ギルティ
良い,3281,『DTC 湯けむり純情篇 from HiGH&LOW』舞台挨拶＠ UCお台場♪最初は副音声でみてたけどLDHファン向けの内輪の話だったから途中で離脱w DTCのキャラとマッチしてるからこそ楽しめる作品、、琥珀さんじゃこうはいかないw,良い,DTC -湯けむり純情篇- from HiGH&LOW
良い,3287,"『DTC 湯けむり純情篇 from HiGH&LOW』鑑賞完了です
元々ハイローのキャラって魅力的だから、人情ドラマやったら面白いに決まってるじゃない
OPと終盤が繋がる構成とクライマックス、不覚にも泣かされてしまいました",良い,DTC -湯けむり純情篇- from HiGH&LOW
良い,4783,『BFG ビッグ・フレンドリー・ジャイアント』なんて素敵なファンタジー！部屋を暗くして胸を熱くしてとびきりチャーミングなソフィーとBFGに心を震わせて。J・ウィリアムズの最高のスコアを聴き終わったらベッドにすぐ潜り込もう。おやすみ！,良い,BFG：ビッグ・フレンドリー・ジャイアント
良い,8592,昨日観た『NINIFUNI』のことが頭から離れない。悶々としてる。真利子監督が見てみたかった1ショットは、あまりにも胸が締めつけられる瞬間だった。反目するものが詰め込まれている空間。ドキッとする。簡単に好きな作品とは言えないけれど、何度か観てみたいと思う作品。#eiga,良い,NINIFUNI
良い,2824,"『THE UPSIDE／最強のふたり』

覚醒前と覚醒後で全く感想が違った映画。自分の感覚の実験的に鑑賞できた。とても希少なタイミングで観れた作品。

（感想を書かないと　マイページに反映されないっぽい？）",良い,THE UPSIDE／最強のふたり
良い,6367,"『REC レック4 ワールドエンド』
待ちに待った続編だけに楽しめました。
REC1や2みたいなPOV方式での撮影ではなくなったけれど、
襲ってくるゾンビの映像の怖さはあった。
内容はホラー映画として見てて不満はなかった",良い,REC レック4 ワールドエンド
良い,4826,"『COP CAR コップ・カー』
▼8/9/17鑑賞
【Netflix（スタンダード）、日本語字幕】",良い,COP CAR／コップ・カー
良い,9356,そうそう、「おんなの河童」ですが、ピンクでもあり、ミュージカル？でもあるのですが、ファンタジーってのが、感想です。観客に自由なイマジネーションを与えてくれます。,良い,UNDERWATER LOVE おんなの河童
良い,4066,『I AM YOUR FATHER アイ・アム・ユア・ファーザー』契約その他がどうなってるかわからないけど、スーツアクターならではの苦悩だろう。それもダースベイダーとなると…でもみんなそれってSW愛から。誤解なら解けますように。,良い,I AM YOUR FATHER アイ・アム・ユア・ファーザー
良い,3479,『OVER DRIVE-オーバードライブ-』☆☆☆☆☆,良い,OVER DRIVE-オーバードライブ-
良い,8741,『SUSHI GIRL』(*・∀・) ﾀﾗﾝﾃｨｰﾉへのｵﾏｰｼﾞｭ作品だけあって、ﾀﾗﾝﾃｨｰﾉ臭。。女体盛からはじまって、千葉さん演じる西洋人勘違い日本人の神秘さに糞吹いたｗ「お前は器だ！」ｗ最高ｗｗただｱﾄﾚｲﾕ最悪成長に失望ｗ,良い,SUSHI GIRL
良い,9341,"『おんなの河童』横川シネマにて。ピンク映画監督が作るミュージカルって事で、駅弁スタイルで歌い踊るのを期待するもかなわず。でも無根拠な楽観思考が素敵な作品です。尻子玉の英語字幕が""anal pearl""ってのに萌えた。",良い,UNDERWATER LOVE おんなの河童
良い,3700,『20センチュリー・ウーマン』20世紀に生まれ変革の時代を生きるあらゆる世代の女性の思考と解放。それをレクチャーされるまだ脳みそ柔らかい15才のジェイミー、きっと今は寛容で偏見のない素敵な大人になっているのでしょう。良い映画だった。,良い,20センチュリー・ウーマン
良い,3113,俳優の緊迫感のある演技が光るシュチュエーションスリラー。色々とツッコミどころはあるんだけど、面白かった。何で地面を掘って地雷の表面を確認しないか、とか。ちとプロットが現実味を喪失させてるけど主演の演技が最高だったのは重畳,良い,ALONE／アローン
良い,5045,"『KARATE KILL カラテ・キル』
『片腕マシンガンガール』の亜紗美さんが、片腕カギ爪ガールとして大暴れ。片手でのショットガンのポンプアクションがとにかくカッコいい！出来ればカタリナ・ウォーターズとの肉弾戦も見たかった。",良い,KARATE KILL カラテ・キル
良い,3468,『オシリス』意外に面白かったんだけど、盛り沢山すぎて何を1番見せたかったのかがわからない。チャプター毎にお話が組み立てられていて、順を追って地上消滅への経緯がわかっていくんだけど、時系列にちょい戸惑う。CGは綺麗だったよ^^,良い,OSIRIS オシリス
良い,4121,映画『KING OF PRISM PRIDE the HERO』数えたカットは1267。70分の映画でこれは多い。とにかくハイテンションカット連続。trfのリミックスが使われたシーンにアガった。応援上映でスクリーンの歓声と周りの歓声がサラウンドする瞬間も特殊。#eigamote,良い,KING OF PRISM PRIDE the HERO
良い,5026,『JUKAI 樹海』なんとなく中学生が想像した青木ヶ原樹海の怖さを、青木ヶ原とか日本をよく知らない人が、一生懸命映像に落とし込んだような印象で、これはこれで面白かったが、多少意味がわからん。もっと整理を！1800円満点で1300円。,良い,JUKAI 樹海
良い,6671,『5つ数えれば君の夢』ポエムというべきか比喩の世界か、絶えずピアノなどの音楽が流れる中、ある種お嬢様女子高異質な世界。いまどきの学園ものにしては珍しく、陰湿な悪巧みやいじめ、淫行などをほとんど封印しているのは、アイドルグループだからか,良い,5つ数えれば君の夢
良い,7343,『15歳、アルマの恋愛妄想』映画鑑賞。冒頭で15歳の少女アルマは自慰行為に耽っている。しばしば性行為や恋愛妄想を膨らませている。毎日生きていても楽しいことがあるわけでもなくなんとなく空虚。この年代特有の繊細な心情を瑞々しく描く佳作。,良い,15歳、アルマの恋愛妄想
良い,1866,『VIDEOPHOBIA』モノクロで映る大阪の街と音楽がバキバキにかっこよくて痺れた。主人公が鶴橋を疾走するシーンの秘密を上映後のトークで知ってびっくり。,良い,VIDEOPHOBIA
良い,8825,『1911』ハッピーエンドで終わる歴史なんかないように、ひたすら戦争の無為さが後味に残る。革命も、犠牲になった人にとっては大きな物語だけど、残された世界は相変わらず混沌の中にあるわけだし…,良い,1911
良い,846,『AVA／エヴァ』ジェシカ・チャステイン主演だった。知らないで繋で観たのだが、面白かった。『ニキータ』みたいなハリウッド版だけど、オープニングで最初の暗殺の後にクレジットが出るのだが、その中でエヴァの過去の経歴をフラッシュバックで流すのがカッコいい。強すぎるというのはあるけど。,良い,AVA／エヴァ
良い,6072,未体験ゾーンの映画たち2015の『FEAR X フィアー・エックス』を鑑賞。妻を殺害された男の悪夢。赤の映像が印象的で不安にさせられる。男の執念だねー。見た目クールな男の狂気に震えるな。,良い,FEAR X フィアー・エックス
良い,9999,『かずら』すごぶる面白いカツラ話なのだが、ハゲを欠点とか障害のように扱っているように見受けられる部分もあり、そこは感心しないし、髪の薄い人が観たら不愉快だろうなと思った。でも和やかで面白い。1800円満点で1400円。,良い,かずら
良い,8024,『2000人の狂人』残酷なのに全編楽しい牧歌的な雰囲気。女子供も喜んで殺人に参加してる感じが良い。女もちゃんとぶっ殺されるのも。こんなに後味がさわやかなスプラッターは観たことがないと思う。インブレッドは比較にならなかった。,良い,2000人の狂人
良い,7070,『Mr.パーフェクト』途中、ペクプロと子どもたちが練習を通して絆を深めていくシーンで流れる挿入歌、どなたのなんていう曲だろう。場面とあっててとってもいい！,良い,Mr.パーフェクト
良い,4437,"『SING／シング』
▼8/31/19鑑賞
【Netflix（スタンダード）、日本語字幕】",良い,SING／シング
良い,6613,『2つ目の窓』は10点満点中8点。生と死、親子愛と親子の葛藤、思春期の恋愛、奄美の自然を上手く描いた良作。ラストの界人と杏子が全裸で泳ぐシーンは圧巻。村上虹郎があのUAの息子なのか...しかも実の父親が出てるしな。,良い,2つ目の窓
良い,2013,#ザ・プロム♬校長先生は、誰かの舞台役者ファンなら、夢のようなことを体験していましたよー。うらやましいっ　⇒https://mixi.jp/view_bbs.pl?comm_id=2326772&id=97271276,良い,【Netflix映画】ザ・プロム
良い,7534,"『DRAGON BALL Z 神と神』13.4.15　
ウン…うん…………",良い,DRAGON BALL Z 神と神
良い,4146,『KUBO／クボ 二本の弦の秘密』ココラインのチームが再び。下手な日本じゃなくて素敵な日本をモチーフにしてくれて違和感なし。S・セロン、M・マコノヒー、R・ファインズ、R・マーラーと声優陣も素晴らしい。G・ハリスンの名曲がラスト。,良い,KUBO／クボ 二本の弦の秘密
良い,4714,『92歳のパリジェンヌ』昔から好き女優のS・ボネールが出演してるので見てきました。親の最期についてが主題なので、そこそこの年齢に達すると自分だったら、どうするだろうか。と自答してしまう事必須です。,良い,92歳のパリジェンヌ
良い,5874,"『BORUTO NARUTO THE MOVIE』
ボルトはオマケ感強いけどよく出来てるんじゃないかな〜
安定してる",良い,BORUTO-NARUTO THE MOVIE-
良い,6376,『REC レック4 ワールドエンド』耳にキンキン、盛大な血祭り。怒涛のグロ攻防戦にちょっとクスッとしてしまった。すご〜いって。船という密室劇もスリリングでホントにこれで最後なんですかね。,良い,REC レック4 ワールドエンド
良い,5925,『Dearダニー 君へのうた』#wowow高田純次っぽいパチーノが素敵でした。実話ベースのフィクションって事だけど、なんだかワクワクする話ではありました。ラストシーンが良かった。,良い,Dearダニー 君へのうた
良い,6633,『300 スリーハンドレッド　帝国の進撃』「雄っぱい」に勝る「おっぱい」とは、エヴァ・グリーンめ！,良い,300＜スリーハンドレッド＞ 〜帝国の進撃〜
良い,6086,『FOUJITA』退廃的で美しさと女を愛する男。それが一転して帰国すると戦争画を描く…戦争起きて人がどう生きるのかを藤田嗣治を通してみることが出来る。映像の美しさに酔う。オダギリ・ジョーの成りきり度も凄い。もっと絵画も見たかった。,良い,FOUJITA
良い,8494,映画「JAPAN IN A DAY」最後に1年後のその日に産まれる生命がある。厳密に言えば2012/3/11ではなく2012/3/12なのだが。だが、それだからこそ意味があるとも思ってる。1年前の絶望のあの日。再び希望を持って歩み出した2011/3/12から1年と捉えれば。,良い,JAPAN IN A DAY ジャパン イン ア デイ
良い,1352,『15年後のラブソング』#eiga#movieイーサン、このどうしようもない「知る人ぞ知る」スター役、巧い！グレイスに関するエピソード。父親になれなかった男。そして今何とか父親になろうとしている男。駄目駄目だけどいい！,良い,15年後のラブソング
良い,777,オンライン試写にて『5月の花嫁学校』鑑賞。5月革命の風は良妻賢母育成スクールにも訪れた。可笑しくも苦々しく描かれる前時代の窮屈な価値観に、観る側もイラッとしちゃうが、それゆえラストシークエンスが効いてくる。女子寮ジャンルとしても◎,良い,5月の花嫁学校
良い,6307,『PAN ネバーランド、夢のはじまり』劇場で観る方がきっと良いだろうなーと思う映像。最近のこの手の映画にしては綺麗で不自然さはあまり無いかしら。物語の内容はまぁこんなもんだけど、思ったより飽きずに楽しめました。,良い,PAN 〜ネバーランド、夢のはじまり〜
良い,2867,『WALKING MAN』異業種監督とは思えない程にツボを抑えた演出/映像/物語展開。ウェルメイドな映画特有の陥穽まで取り込んでいる。これ裏に誰かいるだろ,良い,WALKING MAN
良い,6040,『EDEN エデン』椅子に座ってじっと観るのが勿体無い！劇中は終始クラブミュージックがかっているので音楽好きには堪らない。スクリーンの中に入ってしまいたいと何度思ったことか。。,良い,EDEN／エデン
良い,2603,アメブロを更新しました。 『「4DX 劇場版 ONE PIECE STAMPEDE」激しい戦いを４ＤＸで体感して欲しいです。』https://t.co/icKl1dfafN?amp=1,良い,ONE PIECE STAMPEDE
良い,1712,『MOTHER マザー』　鑑賞中個人的に「そっちの方向には進まないで欲しい…」と思った方にばかりストーリーが進行したので、どんよりとした気分のままでエンディングを迎えたけれど、観て良かったと思う。青年期の息子を演じた奥平大兼◎,良い,MOTHER マザー
良い,3202,『Bao』お母さんの作った肉まんが変身するところから、とにかく可愛くて、二人を見守り続けた。子育てあるあるとか含めて肉まん君の愛らしさったら！でもちょっと切なくて予想出来ない場面に驚きも！母の好物を買って帰ろうかな。,良い,Bao
良い,2103,テアトル新宿で『21世紀の女の子』を鑑賞。女性監督によるオムニバス。いろんな作品あって女の子はみんなかわいいですね。いいなと思ったのは、金子由里奈・山中瑶子・松本花奈・加藤綾佳・安川有果・山戸結希監督作あたりかな。,良い,21世紀の女の子
良い,9184,映画『RAILWAYS 愛を伝えられない大人たちへ』よくありがちなストーリーではあるし結末も想像通りという感じだったけど、それでも普通に面白かった！三浦友和と余貴美子の演技がものすごく良かった！,良い,RAILWAYS 愛を伝えられない大人たちへ
良い,6170,『I LOVE スヌーピー THE PEANUTS MOVIE』/小さい頃に読んだピーナッツコミックの懐かしい記憶が蘇ってきた。見たことあるシーンが満載で、それだけで満足出来たよ。新しいけど雰囲気を壊すことのないCGの質感は見事。,良い,I LOVE スヌーピー THE PEANUTS MOVIE
良い,8443,『HOME 愛しの座敷わらし』面白かった。水谷豊のキャラがなんとなく父親にカブり、良かった。しかし喘息の子の話だって言うから観たけど、喘息ネタないじゃんｗｗとりあえずエピソードが多くて回収できるのか不安だったけど、何とかね。長かったけど。,良い,HOME　愛しの座敷わらし
良い,2646,『PSYCHO-PASS Sinners of the System Case.1 罪と罰』MX4Dにて。ギノと霜月さんのコンビ、板に付いてきた感があって良かった。霜月さんに良い印象もってなかったが、すっかり成長しちゃってまぁ。,良い,PSYCHO-PASS サイコパス Sinners of the System Case.1 罪と罰
良い,9755,『nude』結構イイ！,良い,nude
良い,7520,『DOCUMENTARY of AKB48 No flower without rain 少女たちは涙の後に何を見る？』負荷を極限までかけられ追い込まれて…それでもその先の景色のために、そしてその景色の前では常に笑顔。誰ができるよ？,良い,DOCUMENTARY of AKB48 No flower without rain  少女たちは涙の後に何を見る？
良い,6650,『365日のシンプルライフ』物に縛られない生活、私も見習いたいと鑑賞後素直に受け入れてました。鑑賞したのは９月だったか、それ以降、何か購入する際は、よく吟味するようになりました。影響受けやすいなー私。,良い,365日のシンプルライフ
良い,4368,"『PとJK』
×釧路 ○函館の風景が魅力的。

特にメインのロケ地となった遺愛学院の建物が素晴らしい。この学校の構造を存分に活かした、ラストのワンカット撮影がお見事。",良い,PとJK
良い,579,『TITANE／チタン』混んでいて諦めていた映画をやって観られた。って、こんな変態映画が混んでいるのか！クローネンバーグのクラッシュでさえ車とヤラないからｗ内容は支離滅裂なカルト映画。アレクシアは裸でウロウロし過ぎだからｗ,良い,TITANE／チタン
良い,9779,『RAILWAYS 49歳で電車の運転士になった男の物語』中年男の夢のへの挑戦と実現がテーマで、それに伴う家族の再生を描いています。ベタだけど年老いた親がいるので考えさせられました。http://bit.ly/1OeNE0T,良い,RAILWAYS 49歳で電車の運転士になった男の物語
良い,2080,『15ミニッツ・ウォー』あの時代、あの場所だからの空気感。盛ってはあるんだろうけど、最後の銃撃戦の緊張感と現実。,良い,15ミニッツ・ウォー
良い,7311,『101回目のプロポーズ SAY YES』TVの連続人気ドラマを1本の映画の中に入れるって、大変じゃんと心配したが、武田鉄矢さんの登場でちゃんと収まった。「僕は死にましぇん」も入ってたし、リン・チーリンの役名は薫なんですね、うんうん。,良い,101回目のプロポーズ 〜SAY YES〜
良い,6571,＜22ジャンプストリート＞面白かったー。http://t.co/wIiDJ3wXFP,良い,22ジャンプストリート
良い,4546,#10クローバーフィールドレーン#10CloverfieldLaneシチュエーションものとしては面白く、終盤にヒゲを剃ってオス度全開のグッドマンが良かったりする。メアリーの細かい感情の描写も秀逸で、映像・演技面では満足できる。,良い,10 クローバーフィールド・レーン
良い,5977,『DENKI GROOVE THE MOVIE? 石野卓球とピエール瀧』まりんさんのお話に涙！ 卓球さんはどんだけふざけても男前。あれを受ける瀧って凄いし、シンコと卓球の機嫌しだいで世の中動いてたり、ラルクが売れてりゃいいんだと理解,良い,DENKI GROOVE THE MOVIE? 〜石野卓球とピエール瀧〜
良い,1912,『【Netflix映画】Mank／マンク』映画好きは必見。ハリウッド黄金期、脚本家ハーマン・J・マンキーウィッツはどのようにあの名作を書き上げたのか、彼自身や周囲はどのような人物だったのか。鑑賞後、誰かとじっくり語り合いたくなる作品,良い,【Netflix映画】Mank／マンク
良い,3343,"『honey』
中山忍が高校生の息子を持つ母親役なのが感慨深い。主人公の男の子が「戦隊のレッドになりたいんだ」と、元戦隊のグリーンに話すシーンが個人的にはツボだった。
高橋優のオジさんは、いろんな意味でヤバかった。",良い,honey
良い,5002,『HK 変態仮面　アブノーマル・クライシス』舞台挨拶と後日、計２回も観ちゃった！大人が真面目にふざけてるのが大好き！亮平さんの美しさばかりに気を取られず、変身してない時の演技を観てほしい！安田顕が前作と違う役なのに･･･あ～最高！,良い,HK／変態仮面 アブノーマル・クライシス
良い,6417,『SEXエド　チェリー先生の白熱性教育』つづき。あと、性にまつわる物語を愛のもんだいに落とし込まなかったのも好感度大！安く愛を掴んでしまうのどうよ？みたいな問いかけは最後の最後まで緩めなかったし、しかも爽やかに締めたところに拍手喝采！,良い,SEXエド　チェリー先生の白熱性教育
良い,80,新宿ピカデリーで『Sin Clock』を鑑賞。タクシー運転手の3人が計画した犯罪もの。窪塚洋介さんは、やはりかっこいいなー。3人の人生もついていない感じ。偶然出会った3人は、人生を変えられるのか。かっこいい雰囲気の映画だったよ。,良い,Sin Clock
良い,10303,『クリスマス・キャロル』映像美の真骨頂。暗いストーリーにこそ映える繊細な描画。過去と現在未来は俯瞰出来る。それはきっと自分の想像の延長にあるのかも。未来を変えることは自分が変わること。足元を気にし過ぎることも危険。,良い,Disney’s　クリスマス・キャロル
良い,3248,『BLEACH』@大垣。杉咲花演じる小柄な美少女に日本刀や木刀を持たせて絵になるその発見に喜びを感じた。早乙女太一は初めて映画で見たが今後も楽しみな役者でした。江口洋介のちょいワル親父ぶりも嬉しい。愉しかった映画。,良い,BLEACH
良い,1387,『21世紀の資本』エコノミックに対しての基礎的知識があれば更に楽しめるかな～。拡がる格差＝貧困問題と資本論に対しての解釈がされる事が多い印象ですが、本質的な問題は拡がる格差＝資本主義の不安定化という所に本題をおけるかどうか！？,良い,21世紀の資本
良い,2044,『【Netflix映画】タイラー・レイク －命の奪還－』ルッソ兄弟製作。シビルウォーのサム・ハーグレイヴのアクションセンス（撮影方法も正気の沙汰じゃない）や街中の中盤長回しの激しいシーンの数々に口あんぐり。クリヘムの坊やも可愛い。,良い,【Netflix映画】タイラー・レイク －命の奪還－
良い,109,『ちひろさん』教えていただきたいんですが、映画館で横の列に扇子オヤジがいたらどういう対応をすればいいんでしょうか。階段のライトが扇子で点滅して後半集中力を奪われた。かと言って暑いのを我慢させるのも申し訳ないし。新宿武蔵野館に多い気が,良い,【Netflix映画】ちひろさん
良い,6378,『RWBY Volume1』Volume2予習のためにみたが、めちゃくちゃ面白かった！日本のアニメあるあるなシーンを入れながらも、生徒たちの個性を活かしながら成長していく姿をちゃんと描いている日本マジリスペクトの新たなる名作アニメ！,良い,RWBY Volume1
良い,77,「Sin Clock」平凡なタクシー運転手が奇跡的なシンクロにより大きな夢を見てしまいます。#SinClock#邦画#サスペンス#スリラー#ノワール#窪塚洋介#牧賢治https://t.co/Fs8g4uxtGU,良い,Sin Clock
良い,8562,『MY HOUSE』、ネット上の評価は分かれているけれど、個人的には劇場で観られて良かったと思うし、自由や豊かさ、幸福の意味を考えさせられた。主人公のモデルになった男性はこんな工夫をしているのかと新鮮な驚き。ある意味、映像による社会見学。,良い,MY HOUSE
良い,755,『43年後のアイ・ラヴ・ユー』素敵な話じゃない…80を迎えようとしてる老男女が中高生みたいなピュアな恋は素敵だったし本当に小さな奇跡を起こす1人の老人の結構渋いドラマとしても面白かった。気になる点もあるけど奇跡の話だ。気にしない。,良い,43年後のアイ・ラヴ・ユー
良い,5581,『1001グラム　ハカリしれない愛のこと』ノルウェーなのかフランスなのか不思議。清潔で静かな色は暗くはない。デンマークのハンマースホイの絵みたいな人間がいるのかいないのかのような彼女の室内。可愛い電気自動車。昔ながらの暖色は父の家。,良い,1001グラム　ハカリしれない愛のこと
良い,2077,『15ミニッツ・ウォー』スクールバスジャックからスナイパー達の出動まで躍動感のある動的な演出から、狙撃位置に着いてからの政府とテロリストのヒリヒリとした緊張感漂う静的な展開に切り替わる見せ方は見事！終盤まで目が離せない一作オススメ！,良い,15ミニッツ・ウォー
良い,312,『KKKをぶっ飛ばせ！』画質や字体や音楽がっぽいんじゃなく完全に７０年代黒人映画なオープニングでつかみはＯＫ。７０分の中編なのに変なスローモーションや姉と兄が同じ説教を繰り返したりと無駄が多いが悪趣味なバイオレンスは笑っちゃいます。,良い,KKKをぶっ飛ばせ！
良い,10588,『くもりときどきミートボール』空からお菓子が降ってきたら？なんて子供の空想で映画作るアイデア勝ち。ハチャメチャな展開に親子の確執や劣等感とのつきあい方などを絡め濃密な81分を堪能。LEGOムービーの監督コンビなら納得の出来栄え。,良い,くもりときどきミートボール
良い,3483,『OVER DRIVE』2回目鑑賞だが、やっぱり水没から引き揚げての「何としてもこいつを明日のレースに連れて行くぞ」のシーンは熱くなるね。エンジン再始動はもちろんだが、その前のチーム一丸となっての復活に向けての取り組みが熱い,良い,OVER DRIVE-オーバードライブ-
良い,8175,『ALWAYS 三丁目の夕日’64』原作の数多くのエピソードを上手い具合に主要人物に置き換え織り交ぜる展開がすばらしく絶妙。,良い,ALWAYS 三丁目の夕日’64
良い,1757,"『PLAY 25年分のラストシーン』
『25年間撮り続けたカメラシーンの繋ぎあわせ』の見せ方は好きです。素直にスゴいな～と思うのは、ちょいちょい画に映るエンタメの小物(例:序盤だとスクリーム)が細かく散りばめられていて楽しかった！",良い,PLAY 25年分のラストシーン
良い,3772,映画『3月のライオン　後編』鑑賞。いじめの話までやるのは多少苦しいかな、と思ったけれど、オリジナル展開になってからがよかった。香子・歩も含め前編で出てきた主要人物全てに着地点を見つけた終わり方は作品・登場人物への愛を感じた。将棋の面白さも前編よりあったと思う。,良い,3月のライオン　後編
良い,7955,ヒューマントラスト渋谷で『V/H/S シンドローム』を鑑賞。POVのオムニバス映画だったのね。最後に収束でもするのかと思ってた。POV好きだから、まあ楽しめました。続編の予告が一番よかったですが。,良い,V/H/S シンドローム
良い,6285,『orange オレンジ』冒頭3分ぐらいで見るのやめてしまったが、土屋太鳳も有村架純も同じにしか見えない(笑)。,良い,orange オレンジ
良い,10126,『007／慰めの報酬』ヴェスパーを失った後日譚ということでロマンスは抑え目ですが、ボンドの押し殺した想いが切ない。クール・ビューティなオルガのボンドガールは嬉しかった。潜水服…のマチュー・アマルリックの悪役もハマっていて驚きでした。,良い,007／慰めの報酬
良い,7731,『M★A★S★H　マッシュ』結構波長が合わない人も多いらしい。俺は好きだけどね。あの泥試合なアメフトなんかもろに風刺的。曲もワシントンポストだしね！,良い,M★A★S★H　マッシュ
良い,7347,＜15歳、アルマの恋愛妄想＞ノルウェー映画だ♪　キルステン・ダンストにちょい似の15歳アルマが、 ジョゼフ・ゴードン＝レヴィットちょい似の同級生とあらあら～　全編アルマのヤバイ妄想が駆け巡っているのに全体感は爽やかって、ある意味凄いｗ,良い,15歳、アルマの恋愛妄想
良い,6095,"寝る前にコレ書いておく。んじゃ！

『FOUJITA』★★★★★★★☆☆☆・・・快作",良い,FOUJITA
良い,3094,『A GHOST STORY／ア・ゴースト・ストーリー』淡々としているがどこか物悲しく印象的だ。,良い,A GHOST STORY／ア・ゴースト・ストーリー
良い,6458,『ST 赤と白の捜査ファイル』黒崎は喋り過ぎだしユースケ・サンタマリアは相変わらずひどい演技だけどＴＶドラマよりテンポはいいし会話も面白く予想に反して面白かった。それでもスケールアップしないこの内容だったらスペシャルドラマで十分。,良い,ST 赤と白の捜査ファイル
良い,7670,『LOOPER／ルーパー』近未来ＳＦとして悪くないし、現代ジョーのラストの選択にやられた…。進化してる世界観に、超能力人間の出現など、なかなかぶっ飛んでる上、ちょっと設定が難しいのと、ツッコミどころもあるけど、思ってたよりは楽しめた,良い,LOOPER／ルーパー
良い,3728,"『22年目の告白―私が殺人犯です―』
ほんとに面白い展開だった",良い,22年目の告白―私が殺人犯です―
良い,1130,『MONOS 猿と呼ばれし者たち』映像はリアルだが語りは象徴的でシティ・オブ・ゴッドやビースト・オブ・ノー・ネーションなどとは違う手触り。あとモノリス（monolith）の近くにモノス（猿、monos）がいて『2001年宇宙の旅』を思い出した。語源的にも関係があるのだろうか。,良い,MONOS　猿と呼ばれし者たち
良い,2822,『THE INFORMER／三秒間の死角』。　でも、それ以上にジョエル・キナマンが格好良過ぎな美しさで美し格好良い。そして、誰かにやらせて自身の手を汚さないクライヴ・オーウェンがとても似合ってる。(少し前にも観たな、笑？？),良い,THE INFORMER／三秒間の死角
良い,6201,ひと足お先に試写＠ヒューマントラストシネマ渋谷。Andre3000よくがんばりました◎『JIMI：栄光への軌跡』2015年4月11日(土)ロードショーhttp://t.co/AVmKSZAQKN,良い,JIMI：栄光への軌跡
良い,4271,『MASTER マスター』すっごい面白かった！詐欺師・知能犯罪捜査官・天才ハッカーによるアクション、裏の裏をかく知能戦！大満足の143分！ドンウォンさん、ビョンビョンも素敵だったけど、コミカル可愛いキム・ウビンがとても良かった！,良い,MASTER／マスター
良い,303,『KAPPEI カッペイ』期待通りにただただくだらなかった笑　なぜこの原作を映画化しようと思ったのか　そしてこのメンツ　ほんと感心する　大貫さんがよかったな〜,良い,KAPPEI カッペイ
良い,7778,『NO ONE LIVES ノー・ワン・リヴズ』復讐に燃える男が悪人を次々殺していく話かと思ったら驚きの展開。単なる殺人鬼なのに殺す側の美学みたいなものもあり、不思議にひきつけられる。北村監督に「悪の教典」を撮らせたら面白かったかも。,良い,NO ONE LIVES ノー・ワン・リヴズ
